session_id,timestamp,item_name,puzzle_stage,zone,dimension
20260412_181610_a7bb,2026-04-12 18:27:30,time_slider,puzzle_4_safe,Zone 1,present
20260412_181610_a7bb,2026-04-12 18:27:31,time_slider,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:27:32,time_slider,puzzle_4_safe,Zone 1,present
20260412_181610_a7bb,2026-04-12 18:27:33,time_slider,puzzle_4_safe,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:27:37,inventory,puzzle_4_safe,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:27:46,main_com_zone1,puzzle_4_safe,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:27:47,main_com_zone1,puzzle_4_safe,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:27:47,main_com_zone1,puzzle_4_safe,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:27:48,main_com_zone1,puzzle_4_safe,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:27:48,main_com_zone1,puzzle_4_safe,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:27:48,inventory,puzzle_4_safe,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:27:49,main_com_zone1,puzzle_4_safe,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:27:50,inventory,puzzle_4_safe,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:27:50,inventory,puzzle_4_safe,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:27:50,main_com_zone1,puzzle_4_safe,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:27:51,inventory,puzzle_4_safe,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:27:51,main_com_zone1,puzzle_4_safe,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:27:52,inventory,puzzle_4_safe,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:27:53,tree2_future,puzzle_4_safe,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:27:54,none,puzzle_4_safe,Zone 4,future
20260412_181610_a7bb,2026-04-12 18:27:54,tree2nd_future,puzzle_4_safe,Zone 4,future
20260412_181610_a7bb,2026-04-12 18:27:56,right_door_zone1,puzzle_4_safe,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:27:59,inventory,puzzle_4_safe,Zone 2,future
20260412_181610_a7bb,2026-04-12 18:28:02,inventory,puzzle_4_safe,Zone 2,future
20260412_181610_a7bb,2026-04-12 18:28:02,inventory,puzzle_4_safe,Zone 2,future
20260412_181610_a7bb,2026-04-12 18:28:03,left_door_zone2,puzzle_4_safe,Zone 2,future
20260412_181610_a7bb,2026-04-12 18:28:03,left_door_zone1,puzzle_4_safe,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:28:12,right_door_zone3,puzzle_4_safe,Zone 3,future
20260412_181610_a7bb,2026-04-12 18:28:15,right_door_zone1,puzzle_4_safe,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:28:17,left_door_zone2,puzzle_4_safe,Zone 2,future
20260412_181610_a7bb,2026-04-12 18:28:26,main_com_zone1,puzzle_4_safe,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:28:33,none,puzzle_4_safe,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:28:33,none,puzzle_4_safe,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:28:35,none,puzzle_4_safe,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:28:35,inventory,puzzle_4_safe,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:28:37,none,puzzle_4_safe,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:28:37,time_slider,puzzle_4_safe,Zone 1,present
20260412_181610_a7bb,2026-04-12 18:28:44,main_com_zone1,puzzle_4_safe,Zone 1,present
20260412_181610_a7bb,2026-04-12 18:28:45,ui,puzzle_4_safe,Zone 1,present
20260412_181610_a7bb,2026-04-12 18:28:45,ui,puzzle_4_safe,Zone 1,present
20260412_181610_a7bb,2026-04-12 18:28:49,time_slider,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:28:57,none,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:28:58,inventory,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:28:59,none,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:28:59,none,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:29:00,none,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:29:00,none,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:29:00,none,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:29:00,none,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:29:00,none,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:29:01,none,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:29:01,none,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:29:01,none,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:29:01,none,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:29:02,inventory,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:29:03,inventory,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:29:03,inventory,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:29:05,time_slider,puzzle_4_safe,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:29:08,main_com_zone1,puzzle_4_safe,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:29:08,main_com_zone1,puzzle_4_safe,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:29:09,time_slider,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:29:12,time_slider,puzzle_4_safe,Zone 1,present
20260412_181610_a7bb,2026-04-12 18:29:14,inventory,puzzle_4_safe,Zone 1,present
20260412_181610_a7bb,2026-04-12 18:29:14,main_com_zone1,puzzle_4_safe,Zone 1,present
20260412_181610_a7bb,2026-04-12 18:29:15,ui,puzzle_4_safe,Zone 1,present
20260412_181610_a7bb,2026-04-12 18:29:22,inventory,puzzle_4_safe,Zone 1,present
20260412_181610_a7bb,2026-04-12 18:29:23,tree1_present,puzzle_4_safe,Zone 1,present
20260412_181610_a7bb,2026-04-12 18:29:29,inventory,puzzle_4_safe,Zone 1,present
20260412_181610_a7bb,2026-04-12 18:29:30,time_slider,puzzle_4_safe,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:29:31,inventory,puzzle_4_safe,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:29:32,tree2_future,puzzle_4_safe,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:29:34,tree2nd_future,puzzle_4_safe,Zone 4,future
20260412_181610_a7bb,2026-04-12 18:29:35,none,puzzle_4_safe,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:29:35,none,puzzle_4_safe,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:29:35,none,puzzle_4_safe,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:29:36,rubble_zone1,puzzle_4_safe,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:29:37,dialogue,puzzle_4_safe,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:29:40,dialogue,puzzle_4_safe,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:29:41,inventory,puzzle_4_safe,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:29:48,rubble_zone1,puzzle_4_safe,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:29:49,dialogue,puzzle_4_safe,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:29:54,dialogue,puzzle_4_safe,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:29:55,dialogue,puzzle_4_safe,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:29:56,dialogue,puzzle_4_safe,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:29:57,inventory,puzzle_4_safe,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:30:01,key_on_ground_zone1,puzzle_4_safe,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:30:06,dialogue,puzzle_4_safe,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:30:11,dialogue,puzzle_4_safe,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:30:12,dialogue,puzzle_4_safe,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:30:13,inventory,puzzle_4_safe,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:30:14,key_on_ground_zone1,puzzle_4_safe,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:30:16,dialogue,puzzle_4_safe,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:30:18,dialogue,puzzle_4_safe,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:30:18,dialogue,puzzle_4_safe,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:30:19,key_zone1,puzzle_4_safe,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:30:24,inventory,puzzle_4_safe,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:30:27,inventory,puzzle_4_safe,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:30:28,time_slider,puzzle_4_safe,Zone 1,present
20260412_181610_a7bb,2026-04-12 18:30:29,time_slider,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:30:31,inventory,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:30:35,right_door_zone1,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:30:36,none,puzzle_4_safe,Zone 2,past
20260412_181610_a7bb,2026-04-12 18:30:36,left_door_zone2,puzzle_4_safe,Zone 2,past
20260412_181610_a7bb,2026-04-12 18:30:37,left_door_zone1,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:30:38,right_door_zone3,puzzle_4_safe,Zone 3,past
20260412_181610_a7bb,2026-04-12 18:30:39,main_com_zone1,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:30:40,ui,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:30:42,left_door_zone1,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:30:45,inventory,puzzle_4_safe,Zone 3,past
20260412_181610_a7bb,2026-04-12 18:30:46,inventory,puzzle_4_safe,Zone 3,past
20260412_181610_a7bb,2026-04-12 18:30:47,right_door_zone3,puzzle_4_safe,Zone 3,past
20260412_181610_a7bb,2026-04-12 18:30:48,none,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:30:48,inventory,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:30:49,inventory,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:30:51,inventory,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:30:52,time_slider,puzzle_4_safe,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:30:52,tree2_future,puzzle_4_safe,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:30:54,inventory,puzzle_4_safe,Zone 4,future
20260412_181610_a7bb,2026-04-12 18:31:03,inventory,puzzle_4_safe,Zone 4,future
20260412_181610_a7bb,2026-04-12 18:31:04,inventory,puzzle_4_safe,Zone 4,future
20260412_181610_a7bb,2026-04-12 18:31:04,time_slider,puzzle_4_safe,Zone 4,present
20260412_181610_a7bb,2026-04-12 18:31:06,time_slider,puzzle_4_safe,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:31:07,inventory,puzzle_4_safe,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:31:08,inventory,puzzle_4_safe,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:31:09,none,puzzle_4_safe,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:31:09,none,puzzle_4_safe,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:31:10,elevator_zone4,puzzle_4_safe,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:31:15,dialogue,puzzle_4_safe,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:31:17,inventory,puzzle_4_safe,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:31:18,elevator_zone4,puzzle_4_safe,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:31:23,inventory,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:31:23,inventory,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:31:24,inventory,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:31:25,main_com_zone1,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:31:26,ui,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:31:26,ui,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:31:31,placed_pot_zone1_with_seed,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:31:34,inventory,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:31:38,inventory,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:31:40,inventory,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:31:41,inventory,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:31:41,inventory,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:31:43,time_slider,puzzle_4_safe,Zone 1,present
20260412_181610_a7bb,2026-04-12 18:31:45,time_slider,puzzle_4_safe,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:31:57,time_slider,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:32:02,right_door_zone1,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:32:04,left_door_zone2,puzzle_4_safe,Zone 2,past
20260412_181610_a7bb,2026-04-12 18:32:04,left_door_zone1,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:32:06,right_door_zone3,puzzle_4_safe,Zone 3,past
20260412_181610_a7bb,2026-04-12 18:32:07,inventory,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:32:10,placed_pot_zone1,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:32:12,inventory,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:32:13,inventory,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:32:14,time_slider,puzzle_4_safe,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:32:15,tree2_future,puzzle_4_safe,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:32:17,time_slider,puzzle_4_safe,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:32:19,time_slider,puzzle_4_safe,Zone 4,present
20260412_181610_a7bb,2026-04-12 18:32:21,time_slider,puzzle_4_safe,Zone 4,future
20260412_181610_a7bb,2026-04-12 18:32:27,none,puzzle_4_safe,Zone 4,future
20260412_181610_a7bb,2026-04-12 18:32:28,tree2nd_future,puzzle_4_safe,Zone 4,future
20260412_181610_a7bb,2026-04-12 18:32:33,right_door_zone1,puzzle_4_safe,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:32:37,time_slider,puzzle_4_safe,Zone 2,past
20260412_181610_a7bb,2026-04-12 18:32:41,inventory,puzzle_4_safe,Zone 2,past
20260412_181610_a7bb,2026-04-12 18:32:42,left_door_zone2,puzzle_4_safe,Zone 2,past
20260412_181610_a7bb,2026-04-12 18:32:44,placed_pot_zone1_with_seed,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:32:51,main_com_zone1,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:32:52,ui,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:32:55,none,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:32:55,placed_pot_zone1,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:33:03,time_slider,puzzle_4_safe,Zone 1,present
20260412_181610_a7bb,2026-04-12 18:33:04,time_slider,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:33:06,inventory,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:33:09,inventory,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:33:09,inventory,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:33:10,inventory,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:33:11,inventory,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:33:16,inventory,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:33:16,inventory,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:33:17,inventory,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:33:19,pot_spot_zone1,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:33:20,none,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:33:20,pot_spot_zone1,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:33:21,inventory,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:33:23,inventory,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:33:28,main_com_zone1,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:33:29,ui,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:33:35,inventory,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:33:37,main_com_zone1,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:33:41,ui,puzzle_4_safe,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:33:55,time_slider,puzzle_4_safe,Zone 4,present
20260412_181610_a7bb,2026-04-12 18:33:56,time_slider,puzzle_4_safe,Zone 4,future
20260412_181610_a7bb,2026-04-12 18:34:09,time_slider,puzzle_4_safe,Zone 4,present
20260412_181610_a7bb,2026-04-12 18:34:12,time_slider,puzzle_4_safe,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:34:13,time_slider,puzzle_4_safe,Zone 4,present
20260412_181610_a7bb,2026-04-12 18:34:19,time_slider,puzzle_4_safe,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:34:23,time_slider,puzzle_4_safe,Zone 4,future
20260412_181610_a7bb,2026-04-12 18:34:24,time_slider,puzzle_4_safe,Zone 4,present
20260412_181610_a7bb,2026-04-12 18:34:25,time_slider,puzzle_4_safe,Zone 4,future
20260412_181610_a7bb,2026-04-12 18:34:27,time_slider,puzzle_4_safe,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:34:32,inventory,puzzle_4_safe,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:34:33,elevator_zone4,puzzle_4_safe,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:34:35,dialogue,puzzle_4_safe,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:34:35,none,puzzle_4_safe,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:34:35,none,puzzle_4_safe,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:34:40,none,puzzle_4_safe,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:34:40,inventory,puzzle_4_safe,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:34:41,none,puzzle_4_safe,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:34:44,inventory,puzzle_4_safe,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:34:45,elevator_zone4,puzzle_4_safe,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:34:45,main_com_zone1,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:34:47,ui,puzzle_4_safe,Zone 5,past
20260412_181610_a7bb,2026-04-12 18:34:49,blackbox_zone5,puzzle_4_safe,Zone 5,past
20260412_181610_a7bb,2026-04-12 18:34:51,dialogue,puzzle_4_safe,Zone 5,past
20260412_181610_a7bb,2026-04-12 18:34:52,dialogue,puzzle_4_safe,Zone 5,past
20260412_181610_a7bb,2026-04-12 18:34:54,dialogue,puzzle_4_safe,Zone 5,past
20260412_181610_a7bb,2026-04-12 18:34:58,inventory,puzzle_4_safe,Zone 5,past
20260412_181610_a7bb,2026-04-12 18:34:59,blackbox_zone5,puzzle_4_safe,Zone 5,past
20260412_181610_a7bb,2026-04-12 18:35:00,dialogue,puzzle_4_safe,Zone 5,past
20260412_181610_a7bb,2026-04-12 18:35:01,dialogue,puzzle_4_safe,Zone 5,past
20260412_181610_a7bb,2026-04-12 18:35:01,dialogue,puzzle_4_safe,Zone 5,past
20260412_181610_a7bb,2026-04-12 18:35:02,inventory,puzzle_4_safe,Zone 5,past
20260412_181610_a7bb,2026-04-12 18:35:04,blackbox_zone5,puzzle_4_safe,Zone 5,past
20260412_181610_a7bb,2026-04-12 18:35:05,dialogue,puzzle_4_safe,Zone 5,past
20260412_181610_a7bb,2026-04-12 18:35:05,dialogue,puzzle_4_safe,Zone 5,past
20260412_181610_a7bb,2026-04-12 18:35:07,dialogue,puzzle_4_safe,Zone 5,past
20260412_181610_a7bb,2026-04-12 18:35:11,door_zone5,puzzle_4_safe,Zone 5,past
20260412_181610_a7bb,2026-04-12 18:35:12,dialogue,puzzle_4_safe,Zone 5,past
20260412_181610_a7bb,2026-04-12 18:35:13,inventory,puzzle_4_safe,Zone 5,past
20260412_181610_a7bb,2026-04-12 18:35:17,inventory,puzzle_4_safe,Zone 5,past
20260412_181610_a7bb,2026-04-12 18:35:19,inventory,puzzle_4_safe,Zone 5,past
20260412_181610_a7bb,2026-04-12 18:35:20,door_zone5,puzzle_4_safe,Zone 5,past
20260412_181610_a7bb,2026-04-12 18:35:25,dialogue,puzzle_4_safe,Zone 5,past
20260412_181610_a7bb,2026-04-12 18:35:26,inventory,puzzle_4_safe,Zone 5,past
20260412_181610_a7bb,2026-04-12 18:35:27,door_zone5,puzzle_4_safe,Zone 5,past
20260412_181610_a7bb,2026-04-12 18:35:30,dialogue,puzzle_4_safe,Zone 6,past
20260412_181610_a7bb,2026-04-12 18:35:32,inventory,puzzle_4_safe,Zone 6,past
20260412_181610_a7bb,2026-04-12 18:35:32,inventory,puzzle_4_safe,Zone 6,past
20260412_181610_a7bb,2026-04-12 18:35:33,inventory,puzzle_4_safe,Zone 6,past
20260412_181610_a7bb,2026-04-12 18:35:33,inventory,puzzle_4_safe,Zone 6,past
20260412_181610_a7bb,2026-04-12 18:35:37,battery_zone6,puzzle_4_safe,Zone 6,past
20260412_181610_a7bb,2026-04-12 18:35:39,dialogue,puzzle_4_safe,Zone 6,past
20260412_181610_a7bb,2026-04-12 18:35:40,dialogue,puzzle_4_safe,Zone 6,past
20260412_181610_a7bb,2026-04-12 18:35:41,dialogue,puzzle_4_safe,Zone 6,past
20260412_181610_a7bb,2026-04-12 18:35:42,dialogue,puzzle_4_safe,Zone 6,past
20260412_181610_a7bb,2026-04-12 18:35:43,inventory,puzzle_4_safe,Zone 6,past
20260412_181610_a7bb,2026-04-12 18:35:44,box_zone6,puzzle_4_safe,Zone 6,past
20260412_181610_a7bb,2026-04-12 18:35:45,none,puzzle_4_safe,Zone 6,past
20260412_181610_a7bb,2026-04-12 18:35:45,battery_zone6,puzzle_4_safe,Zone 6,past
20260412_181610_a7bb,2026-04-12 18:35:47,dialogue,puzzle_4_safe,Zone 6,past
20260412_181610_a7bb,2026-04-12 18:35:48,dialogue,puzzle_4_safe,Zone 6,past
20260412_181610_a7bb,2026-04-12 18:35:48,dialogue,puzzle_4_safe,Zone 6,past
20260412_181610_a7bb,2026-04-12 18:35:49,dialogue,puzzle_4_safe,Zone 6,past
20260412_181610_a7bb,2026-04-12 18:35:50,inventory,puzzle_4_safe,Zone 6,past
20260412_181610_a7bb,2026-04-12 18:35:50,box_zone6,puzzle_4_safe,Zone 6,past
20260412_181610_a7bb,2026-04-12 18:35:51,battery_zone6,puzzle_4_safe,Zone 6,past
20260412_181610_a7bb,2026-04-12 18:35:53,dialogue,puzzle_4_safe,Zone 6,past
20260412_181610_a7bb,2026-04-12 18:35:54,dialogue,puzzle_4_safe,Zone 6,past
20260412_181610_a7bb,2026-04-12 18:35:55,battery_zone6,puzzle_4_safe,Zone 6,past
20260412_181610_a7bb,2026-04-12 18:35:58,door_zone6,puzzle_4_safe,Zone 6,past
20260412_181610_a7bb,2026-04-12 18:36:00,dialogue,puzzle_4_safe,Zone 6,past
20260412_181610_a7bb,2026-04-12 18:36:01,inventory,puzzle_4_safe,Zone 6,past
20260412_181610_a7bb,2026-04-12 18:36:02,door_zone6,puzzle_4_safe,Zone 6,past
20260412_181610_a7bb,2026-04-12 18:36:06,elevator_zone5,puzzle_4_safe,Zone 5,past
20260412_181610_a7bb,2026-04-12 18:36:14,inventory,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:36:15,main_com_zone1,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:36:17,dialogue,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:36:18,dialogue,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:36:20,main_com_zone1,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:36:23,ui,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:36:23,main_com_zone1,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:36:28,ui,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:36:30,inventory,puzzle_4_safe,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:36:31,time_slider,puzzle_4_safe,Zone 1,present
20260412_181610_a7bb,2026-04-12 18:36:32,time_slider,puzzle_4_safe,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:36:34,time_slider,puzzle_4_safe,Zone 1,present
20260412_181610_a7bb,2026-04-12 18:36:36,main_com_zone1,puzzle_4_safe,Zone 1,present
20260412_181610_a7bb,2026-04-12 18:36:39,ui,puzzle_4_safe,Zone 1,present
20260412_181610_a7bb,2026-04-12 18:36:39,time_slider,puzzle_4_safe,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:36:40,none,puzzle_4_safe,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:36:41,main_com_zone1,puzzle_4_safe,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:36:43,dialogue,puzzle_5_battery,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:36:44,dialogue,puzzle_5_battery,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:36:45,dialogue,puzzle_5_battery,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:36:48,none,puzzle_5_battery,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:36:49,time_slider,puzzle_5_battery,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:36:51,inventory,puzzle_5_battery,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:36:52,main_com_zone1,puzzle_5_battery,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:36:55,ui,puzzle_5_battery,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:36:55,ui,puzzle_5_battery,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:36:57,inventory,puzzle_5_battery,Zone 1,past
